Nanolab elapsed time (ms),NR exptime (s),X Acceleration (G),Y Acceleration (G),Z Acceleration (G),Flight Altitude (ft)
910085,780.08,-0.03,-0.07,1.05,11518.33
910159,780.24,0.04,0,1.1,11465.09
910188,780.24,0.04,0,1.1,11465.09
910239,780.24,0.04,0.04,0.99,11465.09
910268,780.24,0.04,0.04,0.99,11465.09
910342,780.4,-0.01,0.07,1.06,11411.88
910374,780.4,-0.01,0.07,1.06,11411.88
910422,780.4,-0.1,0.08,1.03,11411.88
910454,780.4,-0.1,0.08,1.03,11411.88
910525,780.56,-0.06,0.07,1.03,11358.69
910557,780.56,-0.06,0.07,1.03,11358.69
910628,780.72,0.02,0.12,1.04,11305.52
910662,780.72,0.02,0.12,1.04,11305.52
910713,780.72,0.06,0.04,1.06,11305.52
910742,780.72,0.06,0.04,1.06,11305.52
910815,780.88,-0.04,0.12,1.04,11252.38
910844,780.88,-0.04,0.12,1.04,11252.38
910895,780.88,0.06,0.03,1.04,11252.38
910923,780.88,0.06,0.03,1.04,11252.38
911005,781.04,-0.04,0.05,1.07,11199.28
911033,781.04,-0.04,0.05,1.07,11199.28
911107,781.2,-0.02,0.06,1.07,11146.14
911139,781.2,-0.02,0.06,1.07,11146.14
911216,781.2,-0.05,0.14,1.02,11146.14
911379,781.2,-0.05,0.14,1.02,11146.14
911408,781.2,-0.05,0.14,1.02,11146.14
912270,781.36,-0.06,0.04,1.05,11093.1
912299,781.36,-0.06,0.04,1.05,11093.1
912354,-331.4,-0.02,0.01,1.02,35.56
912386,-331.4,-0.02,0.01,1.02,35.56
912437,35.24,0.08,0.1,1.03,-1.59
912469,35.24,0.08,0.1,1.03,-1.59
912520,33.94,-0.12,0.01,1.08,1.08
912552,33.94,-0.12,0.01,1.08,1.08
912603,0,-0.13,0.01,1.1,0
912635,0,-0.13,0.01,1.1,0
912687,-0.07,-0.14,-0.04,1.11,0
912719,-0.07,-0.14,-0.04,1.11,0
912770,-0.07,-0.11,-0.03,1.08,0
912799,-0.07,-0.11,-0.03,1.08,0
912854,34.35,0.08,0.13,1.06,18.92
912883,34.35,0.08,0.13,1.06,18.92
912937,35.74,0.02,0.11,1.03,-1.84
912966,35.74,0.02,0.11,1.03,-1.84
913021,34.62,-0.08,0,1.11,1.08
913049,34.62,-0.08,0,1.11,1.08
913121,-0.01,-0.02,0.1,1.03,0
913150,-0.01,-0.02,0.1,1.03,0
913224,783.28,-0.06,0,1.07,10458.57
913262,783.28,-0.06,0,1.07,10458.57
913311,783.28,0.01,0.05,1.03,10458.57
913343,783.28,0.01,0.05,1.03,10458.57
913414,783.44,-0.05,0.07,1.04,10406
913446,783.44,-0.05,0.07,1.04,10406
913517,783.6,0,0.05,1.07,10353.48
913549,783.6,0,0.05,1.07,10353.48
913600,783.6,-0.01,0.01,1.04,10353.48
913629,783.6,-0.01,0.01,1.04,10353.48
913704,783.76,-0.07,0,1.07,10300.99
913733,783.76,-0.07,0,1.07,10300.99
913784,783.76,-0.06,0.02,1.07,10300.99
913813,783.76,-0.06,0.02,1.07,10300.99
913887,783.92,-0.06,0,1.04,10248.54
913919,783.92,-0.06,0,1.04,10248.54
913990,784.08,-0.17,0,1.05,10196.12
914022,784.08,-0.17,0,1.05,10196.12
914070,784.08,-0.03,0.04,1.11,10196.12
914102,784.08,-0.03,0.04,1.11,10196.12
914173,784.24,-0.09,0.01,1.12,10143.73
914205,784.24,-0.09,0.01,1.12,10143.73
914253,784.24,-0.13,0.06,1.09,10143.73
914286,784.24,-0.13,0.06,1.09,10143.73
914360,784.4,-0.04,0.04,1.18,10091.38
914394,784.4,-0.04,0.04,1.18,10091.38
914469,784.56,-0.08,0.06,1.06,10039.08
914498,784.56,-0.08,0.06,1.06,10039.08
914549,784.56,0.06,-0.04,1.05,10039.08
914578,784.56,0.06,-0.04,1.05,10039.08
914652,784.72,-0.09,0.07,1.06,9986.85
914684,784.72,-0.09,0.07,1.06,9986.85
914732,784.72,-0.07,0.01,1.07,9986.85
914764,784.72,-0.07,0.01,1.07,9986.85
914793,784.72,-0.07,0.01,1.07,9986.85
915675,784.88,-0.01,-0.02,1.09,9934.67
915704,784.88,-0.01,-0.02,1.09,9934.67
915758,785.04,-0.06,0.16,1.1,9882.53
915790,785.04,-0.06,0.16,1.1,9882.53
915842,-325.43,0.07,0.03,1.08,29.56
915874,-325.43,0.07,0.03,1.08,29.56
915925,33.46,0.02,0.11,1.08,-1.33
915957,33.46,0.02,0.11,1.08,-1.33
916008,34.19,0.01,0.04,1.15,1.08
916040,34.19,0.01,0.04,1.15,1.08
916092,-0.02,0,-0.1,1.14,0
916124,-0.02,0,-0.1,1.14,0
916179,0.07,-0.14,0.08,1.07,0
916208,0.07,-0.14,0.08,1.07,0
916262,13154.67,0.01,0.17,1.18,-323.33
916296,13154.67,0.01,0.17,1.18,-323.33
916371,26.12,0.01,0.08,1.14,18.04
916400,26.12,0.01,0.08,1.14,18.04
916473,4.24,-0.06,0.03,1.1,34.59
916501,4.24,-0.06,0.03,1.1,34.59
916575,786.64,0,-0.08,1.11,9363.68
916604,786.64,0,-0.08,1.11,9363.68
916655,786.64,0,-0.05,1.1,9363.68
916687,786.64,0,-0.05,1.1,9363.68
916758,786.8,0.11,0.14,1.11,9312.17
916790,786.8,0.11,0.14,1.11,9312.17
916838,786.8,0,-0.08,1.14,9312.17
916870,786.8,0,-0.08,1.14,9312.17
916941,786.96,-0.07,0.04,1.13,9260.72
916973,786.96,-0.07,0.04,1.13,9260.72
917047,787.12,0.02,0.11,1.08,9209.03
917076,787.12,0.02,0.11,1.08,9209.03
917127,787.12,-0.02,0.02,1.06,9209.03
917156,787.12,-0.02,0.02,1.06,9209.03
917230,787.28,0,0.03,1.04,9157.7
917259,787.28,0,0.03,1.04,9157.7
917310,787.28,-0.06,0.04,1,9157.7
917342,787.28,-0.06,0.04,1,9157.7
917413,787.44,-0.02,0.11,0.98,9106.4
917445,787.44,-0.02,0.11,0.98,9106.4
917520,787.6,0.08,0.07,1.03,9055.11
917554,787.6,0.08,0.07,1.03,9055.11
917602,787.6,0.02,0.03,1.05,9055.11
917634,787.6,0.02,0.03,1.05,9055.11
917705,787.76,-0.07,0.09,1.04,9003.81
917737,787.76,-0.07,0.09,1.04,9003.81
917788,787.76,0.01,0.02,1.04,9003.81
917817,787.76,0.01,0.02,1.04,9003.81
917891,787.92,-0.08,0.05,1.05,8952.55
917920,787.92,-0.08,0.05,1.05,8952.55
918002,788.08,-0.04,0.05,1.02,8901.31
918031,788.08,-0.04,0.05,1.02,8901.31
918082,788.08,-0.02,0.07,1,8901.31
918114,788.08,-0.02,0.07,1,8901.31
918993,788.24,-0.09,0.05,1,8850.09
919025,788.24,-0.09,0.05,1,8850.09
919076,788.4,0.03,0.07,1.06,8798.87
919108,788.4,0.03,0.07,1.06,8798.87
919160,-319.96,-0.06,0.1,1.07,23.22
919192,-319.96,-0.06,0.1,1.07,23.22
919247,32.85,0.02,0.04,1.1,0.95
919275,32.85,0.02,0.04,1.1,0.95
919330,33.26,-0.04,-0.05,1.09,1.07
919358,33.26,-0.04,-0.05,1.09,1.07
919419,0,-0.14,0.08,1.06,0.04
919448,0,-0.14,0.08,1.06,0.04
919503,0,-0.14,0.05,1.09,1
919532,0,-0.14,0.05,1.09,1
919587,-318.55,0.03,0.02,1.1,23.9
919615,-318.55,0.03,0.02,1.1,23.9
919688,17.31,-0.05,0.14,1.04,33.88
919720,17.31,-0.05,0.14,1.04,33.88
919791,789.84,0.03,-0.04,1.08,8339.06
919823,789.84,0.03,-0.04,1.08,8339.06
919871,789.84,0.01,-0.05,1.04,8339.06
919903,789.84,0.01,-0.05,1.04,8339.06
919974,790,-0.07,0.08,1.07,8288.18
920006,790,-0.07,0.08,1.07,8288.18
920080,790.16,0.07,0.04,1.03,8237.34
920109,790.16,0.07,0.04,1.03,8237.34
920160,790.16,0.02,0.02,1.04,8237.34
920189,790.16,0.02,0.02,1.04,8237.34
920263,790.32,0,-0.01,1.05,8186.51
920292,790.32,0,-0.01,1.05,8186.51
920343,790.32,0.14,0.04,1.06,8186.51
920372,790.32,0.14,0.04,1.06,8186.51
920441,790.48,-0.17,0.07,1.09,8135.73
920473,790.48,-0.17,0.07,1.09,8135.73
920521,790.48,-0.14,0.05,1.07,8135.73
920560,790.48,-0.14,0.05,1.07,8135.73
920631,790.64,0.03,0.03,1.11,8084.99
920663,790.64,0.03,0.03,1.11,8084.99
920733,790.8,-0.08,-0.01,1.16,8034.33
920765,790.8,-0.08,-0.01,1.16,8034.33
920816,790.8,0.09,0.12,1.07,8034.33
920845,790.8,0.09,0.12,1.07,8034.33
920919,790.96,-0.04,0.09,1.1,7983.76
920948,790.96,-0.04,0.09,1.1,7983.76
920999,790.96,-0.1,0.08,1.06,7983.76
921028,790.96,-0.1,0.08,1.06,7983.76
921102,791.12,0.13,0.05,1.1,7933.37
921134,791.12,0.13,0.05,1.1,7933.37
921205,791.28,-0.07,0.03,1.11,7882.94
921237,791.28,-0.07,0.03,1.11,7882.94
921285,791.28,-0.06,0.06,1.06,7882.94
921317,791.28,-0.06,0.06,1.06,7882.94
921387,791.44,0.06,0.07,1.1,7832.58
921419,791.44,0.06,0.07,1.1,7832.58
921467,791.44,-0.13,-0.03,1.1,7832.58
921499,791.44,-0.13,-0.03,1.1,7832.58
921530,791.44,-0.13,-0.03,1.1,7832.58
922409,791.6,0.14,-0.01,1.15,7782.27
922440,791.6,0.14,-0.01,1.15,7782.27
922492,791.76,0.02,0.01,1.01,7732.03
922530,791.76,0.02,0.01,1.01,7732.03
922579,791.76,-0.11,0.1,1.02,7732.03
922611,791.76,-0.11,0.1,1.02,7732.03
922662,791.76,-0.04,0.04,1.04,7732.03
922691,791.76,-0.04,0.04,1.04,7732.03
922745,1.07,0.1,0.04,1.05,0.01
922774,1.07,0.1,0.04,1.05,0.01
922828,0,-0.01,0.05,1.04,-0.03
922857,0,-0.01,0.05,1.04,-0.03
922911,0,-0.12,0.05,1.12,1
922940,0,-0.12,0.05,1.12,1
922995,11018.06,0.03,0.02,1.07,-312.39
923027,11018.06,0.03,0.02,1.07,-312.39
923097,13.76,-0.11,0,1.09,35.11
923129,13.76,-0.11,0,1.09,35.11
923200,793.2,0,0.03,1.05,7281.62
923232,793.2,0,0.03,1.05,7281.62
923302,793.36,0,0.03,1.09,7231.76
923334,793.36,0,0.03,1.09,7231.76
923382,793.36,-0.07,0,1.08,7231.76
923414,793.36,-0.07,0,1.08,7231.76
923487,793.52,0.1,0.05,1.08,7181.95
923516,793.52,0.1,0.05,1.08,7181.95
923567,793.52,0.03,0.1,1.08,7181.95
923596,793.52,0.03,0.1,1.08,7181.95
923676,793.68,-0.01,0.11,1.11,7132.2
923705,793.68,-0.01,0.11,1.11,7132.2
923779,793.84,-0.05,0.1,1.07,7082.51
923811,793.84,-0.05,0.1,1.07,7082.51
923859,793.84,-0.17,0.14,1.03,7082.51
923891,793.84,-0.17,0.14,1.03,7082.51
923961,794,-0.06,0.1,1.06,7032.88
923993,794,-0.06,0.1,1.06,7032.88
924041,794,-0.08,0.1,1.06,7032.88
924073,794,-0.08,0.1,1.06,7032.88
924146,794.16,-0.21,0.05,1.03,6983.27
924175,794.16,-0.21,0.05,1.03,6983.27
924248,794.32,-0.03,0,1.11,6933.69
924277,794.32,-0.03,0,1.11,6933.69
924328,794.32,0.01,0.04,1.09,6933.69
924357,794.32,0.01,0.04,1.09,6933.69
924431,794.48,-0.16,0.03,1.05,6884.13
924460,794.48,-0.16,0.03,1.05,6884.13
924511,794.48,-0.01,0.04,1.1,6884.13
924543,794.48,-0.01,0.04,1.1,6884.13
924614,794.64,-0.1,0.13,1.07,6834.62
924646,794.64,-0.1,0.13,1.07,6834.62
924694,794.64,-0.06,0.13,1.09,6834.62
924726,794.64,-0.06,0.13,1.09,6834.62
924796,794.8,-0.05,0.01,1.07,6785.16
924842,794.8,-0.05,0.01,1.07,6785.16
925724,794.96,-0.12,-0.02,1.08,6735.72
925752,794.96,-0.12,-0.02,1.08,6735.72
925807,795.12,0.42,-0.67,1.83,6685.71
925836,795.12,0.42,-0.67,1.83,6685.71
925890,-308.76,0.43,0.31,1.38,18.47
925919,-308.76,0.43,0.31,1.38,18.47
925973,32.32,-0.27,-0.26,1.19,1.86
926002,32.32,-0.27,-0.26,1.19,1.86
926057,1.06,-0.16,0.35,1.08,0
926088,1.06,-0.16,0.35,1.08,0
926140,0,-0.05,-0.55,1.31,-0.04
926171,0,-0.05,-0.55,1.31,-0.04
926223,0,-0.08,0.24,1.2,0
926254,0,-0.08,0.24,1.2,0
926303,0,-0.3,-0.02,1.59,0
926335,0,-0.3,-0.02,1.59,0
926404,8.01,-0.14,0.4,2,51.28
926436,8.01,-0.14,0.4,2,51.28
926510,796.56,0.1,0.73,1.95,6243.12
926539,796.56,0.1,0.73,1.95,6243.12
926590,796.56,-0.17,-0.35,1.83,6243.12
926619,796.56,-0.17,-0.35,1.83,6243.12
926697,796.72,0.14,-0.38,1.94,6195.59
926728,796.72,0.14,-0.38,1.94,6195.59
926779,796.72,-0.05,-0.03,1.82,6195.59
926808,796.72,-0.05,-0.03,1.82,6195.59
926881,796.88,-0.19,-0.1,1.93,6148.87
926913,796.88,-0.19,-0.1,1.93,6148.87
926983,797.04,-0.15,-0.08,1.67,6102.89
927014,797.04,-0.15,-0.08,1.67,6102.89
927063,797.04,0.12,0.26,1.68,6102.89
927094,797.04,0.12,0.26,1.68,6102.89
927165,797.2,0.04,-0.28,2,6057.41
927197,797.2,0.04,-0.28,2,6057.41
927248,797.2,-0.18,-0.04,1.85,6057.41
927276,797.2,-0.18,-0.04,1.85,6057.41
927350,797.36,-0.05,0.06,1.73,6012.6
927379,797.36,-0.05,0.06,1.73,6012.6
927452,797.52,-0.08,-0.22,1.67,5968.46
927481,797.52,-0.08,-0.22,1.67,5968.46
927532,797.52,-0.07,-0.2,1.71,5968.46
927560,797.52,-0.07,-0.2,1.71,5968.46
927634,797.68,-0.15,-0.38,1.56,5924.94
927666,797.68,-0.15,-0.38,1.56,5924.94
927714,797.68,0.15,0.5,1.51,5924.94
927745,797.68,0.15,0.5,1.51,5924.94
927816,797.84,-0.06,0.23,1.58,5881.97
927852,797.84,-0.06,0.23,1.58,5881.97
927903,797.84,0.01,-0.11,1.69,5881.97
927934,797.84,0.01,-0.11,1.69,5881.97
928008,798,-0.04,-0.12,1.37,5839.54
928037,798,-0.04,-0.12,1.37,5839.54
928110,798.16,-0.02,0.03,1.57,5797.66
928139,798.16,-0.02,0.03,1.57,5797.66
928190,798.16,-0.17,0.15,1.42,5797.66
928218,798.16,-0.17,0.15,1.42,5797.66
928250,798.16,-0.17,0.15,1.42,5797.66
929128,798.32,0.16,0.27,1.62,5756.25
929154,798.32,0.16,0.27,1.62,5756.25
929208,798.48,-0.02,-0.28,1.3,5715.29
929237,798.48,-0.02,-0.28,1.3,5715.29
929291,17.78,0.18,0.44,1.33,3.21
929320,17.78,0.18,0.44,1.33,3.21
929374,0.16,-0.13,-0.2,1.22,1.47
929403,0.16,-0.13,-0.2,1.22,1.47
929454,0.16,0.03,0.03,1.36,1.47
929483,0.16,0.03,0.03,1.36,1.47
929537,-0.13,-0.11,0,1.5,-0.18
929569,-0.13,-0.11,0,1.5,-0.18
929620,0,0.05,-0.07,1.31,799.44
929652,0,0.05,-0.07,1.31,799.44
929703,-239.76,0.07,0.22,1.3,17.38
929734,-239.76,0.07,0.22,1.3,17.38
929810,41.97,-0.03,0.05,1.31,0.37
929842,41.97,-0.03,0.05,1.31,0.37
929913,799.92,-0.08,0.12,1.45,5363.14
929945,799.92,-0.08,0.12,1.45,5363.14
930018,800.08,-0.14,0.07,1.43,5325.5
930047,800.08,-0.14,0.07,1.43,5325.5
930098,800.08,0,-0.09,1.56,5325.5
930126,800.08,0,-0.09,1.56,5325.5
930200,800.24,-0.2,-0.26,1.38,5288.15
930229,800.24,-0.2,-0.26,1.38,5288.15
930280,800.24,-0.05,-0.05,1.36,5288.15
930311,800.24,-0.05,-0.05,1.36,5288.15
930382,800.4,-0.16,-0.12,1.3,5251.09
930413,800.4,-0.16,-0.12,1.3,5251.09
930462,800.4,-0.09,0.56,1.34,5251.09
930493,800.4,-0.09,0.56,1.34,5251.09
930564,800.56,0,0.37,1.3,5214.24
930596,800.56,0,0.37,1.3,5214.24
930666,800.72,-0.05,0.03,1.17,5177.6
930698,800.72,-0.05,0.03,1.17,5177.6
930749,800.72,0.05,0.11,1.15,5177.6
930778,800.72,0.05,0.11,1.15,5177.6
930851,800.88,-0.06,0.22,1.34,5141.18
930880,800.88,-0.06,0.22,1.34,5141.18
930935,800.88,-0.05,-0.24,1.22,5141.18
930966,800.88,-0.05,-0.24,1.22,5141.18
931040,801.04,0.08,-0.04,1.21,5104.92
931072,801.04,0.08,-0.04,1.21,5104.92
931143,801.2,0,0,1.09,5068.74
931175,801.2,0,0,1.09,5068.74
931223,801.2,-0.01,-0.1,1.21,5068.74
931255,801.2,-0.01,-0.1,1.21,5068.74
931326,801.36,0.07,-0.06,1.25,5032.79
931358,801.36,0.07,-0.06,1.25,5032.79
931409,801.36,0.05,-0.03,1.13,5032.79
931438,801.36,0.05,-0.03,1.13,5032.79
931511,801.52,0.07,0.11,1.11,4996.96
931540,801.52,0.07,0.11,1.11,4996.96
931613,801.68,-0.08,-0.14,1.25,4961.25
931642,801.68,-0.08,-0.14,1.25,4961.25
931682,801.68,-0.08,-0.14,1.25,4961.25
932540,801.68,0.01,-0.01,1.28,4961.25
932569,801.68,0.01,-0.01,1.28,4961.25
932624,801.84,-0.07,0.08,1.14,4925.69
932653,801.84,-0.07,0.08,1.14,4925.69
932707,16.73,-0.05,0.15,1.24,-3.93
932736,16.73,-0.05,0.15,1.24,-3.93
932791,-1.29,-0.05,-0.01,1.23,0
932824,-1.29,-0.05,-0.01,1.23,0
932880,-0.18,0,0.06,1,0.02
932912,-0.18,0,0.06,1,0.02
932963,-0.51,0.08,0.17,0.96,0.05
932995,-0.51,0.08,0.17,0.96,0.05
933044,-0.51,0.1,0.24,1.25,0.05
933075,-0.51,0.1,0.24,1.25,0.05
933127,-216.34,-0.02,0.11,1.18,16.82
933158,-216.34,-0.02,0.11,1.18,16.82
933210,34.26,0.07,0.21,1.09,4.25
933242,34.26,0.07,0.21,1.09,4.25
933313,35.11,0.03,0.2,1.03,-0.69
933342,35.11,0.03,0.2,1.03,-0.69
933415,803.44,0.03,0.08,1.19,4576.62
933444,803.44,0.03,0.08,1.19,4576.62
933495,803.44,-0.07,0.21,1.08,4576.62
933524,803.44,-0.07,0.21,1.08,4576.62
933598,803.6,0.01,0.13,1.15,4542.25
933627,803.6,0.01,0.13,1.15,4542.25
933701,803.76,0.03,0.04,1.05,4507.94
933734,803.76,0.03,0.04,1.05,4507.94
933784,803.76,-0.04,0.05,1.34,4507.94
933816,803.76,-0.04,0.05,1.34,4507.94
933887,803.92,-0.12,-0.19,1.12,4473.68
933919,803.92,-0.12,-0.19,1.12,4473.68
933972,803.92,-0.03,0.13,1,4473.68
934005,803.92,-0.03,0.13,1,4473.68
934079,804.08,-0.07,0.01,1.1,4439.5
934108,804.08,-0.07,0.01,1.1,4439.5
934182,804.24,-0.1,0.08,1,4405.4
934211,804.24,-0.1,0.08,1,4405.4
934262,804.24,-0.09,-0.08,1.18,4405.4
934291,804.24,-0.09,-0.08,1.18,4405.4
934365,804.4,-0.12,-0.07,1.05,4371.38
934397,804.4,-0.12,-0.07,1.05,4371.38
934445,804.4,-0.03,0.03,1.06,4371.38
934477,804.4,-0.03,0.03,1.06,4371.38
934548,804.56,-0.06,0.11,0.87,4337.44
934580,804.56,-0.06,0.11,0.87,4337.44
934628,804.56,-0.1,0.36,1.04,4337.44
934660,804.56,-0.1,0.36,1.04,4337.44
934731,804.72,0,0.17,0.9,4303.56
934763,804.72,0,0.17,0.9,4303.56
934837,804.88,0.05,0.12,1.14,4269.67
934866,804.88,0.05,0.12,1.14,4269.67
934917,804.88,-0.06,0.05,1.19,4269.67
934946,804.88,-0.06,0.05,1.19,4269.67
935020,805.04,0.01,0.16,1.16,4235.87
935049,805.04,0.01,0.16,1.16,4235.87
935080,805.04,0.01,0.16,1.16,4235.87
935968,805.2,0,0.25,1.19,4202.12
935997,805.2,0,0.25,1.19,4202.12
936052,805.36,-0.06,0.24,1.06,4168.54
936081,805.36,-0.06,0.24,1.06,4168.54
936136,16.63,-0.05,0.06,1.11,-7.88
936165,16.63,-0.05,0.06,1.11,-7.88
936219,0.23,-0.05,0.19,1.01,0.8
936248,0.23,-0.05,0.19,1.01,0.8
936302,-2.42,-0.1,0.09,0.93,-0.03
936334,-2.42,-0.1,0.09,0.93,-0.03
936386,-0.79,-0.08,0.29,0.92,-0.19
936418,-0.79,-0.08,0.29,0.92,-0.19
936466,-0.79,-0.06,0.02,1.04,-0.19
936498,-0.79,-0.06,0.02,1.04,-0.19
936554,-0.79,-0.01,0.05,0.99,-0.19
936586,-0.79,-0.01,0.05,0.99,-0.19
936659,-11.38,-0.06,-0.01,1.07,34.28
936688,-11.38,-0.06,-0.01,1.07,34.28
936762,806.8,-0.06,0.05,1.05,3870.62
936791,806.8,-0.06,0.05,1.05,3870.62
936842,806.8,0.06,0.06,1.13,3870.62
936871,806.8,0.06,0.06,1.13,3870.62
936946,806.96,-0.03,0.15,1.03,3837.84
936978,806.96,-0.03,0.15,1.03,3837.84
937026,806.96,-0.1,0.13,1.17,3837.84
937065,806.96,-0.1,0.13,1.17,3837.84
937136,807.12,-0.07,0.07,1.2,3805.05
937168,807.12,-0.07,0.07,1.2,3805.05
937239,807.28,0,0.26,1.18,3772.33
937271,807.28,0,0.26,1.18,3772.33
937319,807.28,0.01,0.23,1.04,3772.33
937351,807.28,0.01,0.23,1.04,3772.33
937425,807.44,0.03,0.12,0.45,3739.66
937454,807.44,0.03,0.12,0.45,3739.66
937505,807.44,-0.14,-0.36,0.74,3739.66
937534,807.44,-0.14,-0.36,0.74,3739.66
937608,807.6,-0.03,0.39,0.43,3706.87
937637,807.6,-0.03,0.39,0.43,3706.87
937711,807.76,-0.17,0.08,0.46,3673.68
937743,807.76,-0.17,0.08,0.46,3673.68
937791,807.76,-0.28,0.11,0.52,3673.68
937823,807.76,-0.28,0.11,0.52,3673.68
937894,807.92,-0.12,-0.38,0.65,3640.06
937926,807.92,-0.12,-0.38,0.65,3640.06
937974,807.92,0.03,0.28,0.73,3640.06
938007,807.92,0.03,0.28,0.73,3640.06
938081,808.08,-0.12,0.13,0.81,3606.11
938110,808.08,-0.12,0.13,0.81,3606.11
938184,808.24,-0.04,0.02,0.64,3571.87
938213,808.24,-0.04,0.02,0.64,3571.87
938271,808.24,-0.01,-0.26,0.78,3571.87
938300,808.24,-0.01,-0.26,0.78,3571.87
938374,808.4,-0.09,0.11,0.7,3537.33
938406,808.4,-0.09,0.11,0.7,3537.33
938454,808.4,-0.14,-0.04,0.66,3537.33
938494,808.4,-0.14,-0.04,0.66,3537.33
938523,808.4,-0.14,-0.04,0.66,3537.33
939405,808.56,-0.04,0.33,0.62,3502.52
939434,808.56,-0.04,0.33,0.62,3502.52
939488,808.72,0.04,0.57,1.33,3467.45
939520,808.72,0.04,0.57,1.33,3467.45
939572,-221.64,-0.17,-0.32,1.53,19.86
939604,-221.64,-0.17,-0.32,1.53,19.86
939656,22.65,0.17,0.2,1.65,0.96
939688,22.65,0.17,0.2,1.65,0.96
939739,70.07,0.04,0.09,1.73,1.38
939771,70.07,0.04,0.09,1.73,1.38
939823,0.02,0.03,0.01,1.73,-0.67
939855,0.02,0.03,0.01,1.73,-0.67
939909,0,-0.02,0.11,2,0
939938,0,-0.02,0.11,2,0
